Date,Neutral,Anti,Pro
5/3/2011,0,0,23
5/4/2011,1,0,22
5/5/2011,0,0,10
5/6/2011,1,0,17
5/7/2011,0,0,20
5/8/2011,1,0,20
5/9/2011,1,0,18
5/10/2011,0,0,25
5/11/2011,0,0,15
5/12/2011,0,0,14
5/13/2011,1,0,21
5/14/2011,1,1,9
5/15/2011,0,2,24
5/16/2011,1,0,33
5/17/2011,0,0,26
5/18/2011,1,1,21
5/19/2011,0,0,16
5/20/2011,0,0,26
5/21/2011,0,2,32
5/22/2011,0,0,32
5/23/2011,1,0,15
5/24/2011,1,1,10
5/25/2011,0,0,18
5/26/2011,0,0,23
5/27/2011,0,0,8
5/28/2011,1,0,8
5/29/2011,0,0,20
5/30/2011,0,0,14
5/31/2011,0,0,17
6/1/2011,0,0,31
6/2/2011,1,0,24
6/3/2011,1,0,32
6/4/2011,0,0,23
6/5/2011,1,1,8
6/6/2011,0,0,16
6/7/2011,0,0,19
6/8/2011,1,0,33
6/9/2011,0,0,33
6/10/2011,0,0,19
6/11/2011,0,0,24
6/12/2011,0,0,32
6/13/2011,0,0,21
6/14/2011,0,0,34
6/15/2011,1,4,21
6/16/2011,1,0,23
6/17/2011,1,5,63
6/18/2011,1,0,13
6/19/2011,1,0,27
6/20/2011,1,0,24
6/21/2011,0,0,21
6/22/2011,1,0,19
6/23/2011,1,0,19
6/24/2011,0,0,26
6/25/2011,0,0,21
6/26/2011,0,0,41
6/27/2011,0,0,22
6/28/2011,0,0,38
6/29/2011,1,0,29
6/30/2011,1,3,41
7/1/2011,1,2,21
7/2/2011,0,0,21
7/3/2011,1,2,19
7/4/2011,0,54,14
7/5/2011,0,6,29
7/6/2011,0,0,49
7/7/2011,0,0,38
7/8/2011,1,0,24
7/9/2011,1,0,12
7/10/2011,1,1,20
7/11/2011,0,3,36
7/12/2011,0,0,28
7/13/2011,2,14,74
7/14/2011,1,2,16
7/15/2011,1,0,22
7/16/2011,0,0,19
7/17/2011,0,1,15
7/18/2011,1,0,24
7/19/2011,0,0,17
7/20/2011,0,0,31
7/21/2011,1,0,6
7/22/2011,1,1,24
7/23/2011,0,0,17
7/24/2011,0,0,26
7/25/2011,1,0,11
7/26/2011,1,0,19
7/27/2011,1,0,19
7/28/2011,1,0,19
7/29/2011,0,0,23
7/30/2011,1,0,13
7/31/2011,0,0,18
8/1/2011,27,87,36
8/2/2011,0,16,77
8/3/2011,2,0,14
8/4/2011,0,2,33
8/5/2011,0,10,86
8/6/2011,0,0,18
8/7/2011,0,0,13
8/8/2011,1,0,9
8/9/2011,0,9,31
8/10/2011,0,7,27
8/11/2011,0,0,23
8/12/2011,0,0,25
8/13/2011,1,1,8
8/14/2011,0,0,30
8/15/2011,14,10,29
8/16/2011,0,0,36
8/17/2011,1,0,8
8/18/2011,0,2,14
8/19/2011,1,3,17
8/20/2011,1,0,9
8/21/2011,1,0,11
8/22/2011,0,0,18
8/23/2011,0,0,21
8/24/2011,0,0,17
8/25/2011,1,1,17
8/26/2011,0,0,8
8/27/2011,0,0,16
8/28/2011,0,0,23
8/29/2011,1,0,18
8/30/2011,1,0,43
8/31/2011,1,1,32
9/1/2011,1,0,10
9/2/2011,1,0,25
9/3/2011,0,1,10
9/4/2011,1,0,19
9/5/2011,0,0,14
9/6/2011,0,0,14
9/7/2011,1,0,17
9/8/2011,7,17,24
9/9/2011,7,0,24
9/10/2011,0,0,5
9/11/2011,1,0,10
9/12/2011,0,0,15
9/13/2011,2,0,16
9/14/2011,0,0,11
9/15/2011,1,0,19
9/16/2011,5,14,8
9/17/2011,1,0,8
9/18/2011,1,0,9
9/19/2011,0,0,12
9/20/2011,0,4,33
9/21/2011,0,1,10
9/22/2011,0,2,40
9/23/2011,0,0,30
9/24/2011,0,0,58
9/25/2011,12,39,193
9/26/2011,26,16,180
9/27/2011,0,7,80
9/28/2011,2,0,38
9/29/2011,2,0,21
9/30/2011,2,0,17
10/1/2011,0,1,34
10/2/2011,1,0,29
10/3/2011,0,8,36
10/4/2011,34,26,7
10/5/2011,0,0,52
10/6/2011,1,0,16
10/7/2011,1,0,24
10/8/2011,2,0,8
10/9/2011,1,0,8
10/10/2011,1,0,25
10/11/2011,0,0,43
10/12/2011,1,3,31
10/13/2011,0,0,28
10/14/2011,1,0,22
10/15/2011,1,1,26
10/16/2011,1,0,27
10/17/2011,0,0,40
10/18/2011,1,0,28
10/19/2011,5,0,32
10/20/2011,1,0,26
10/21/2011,1,1,11
10/22/2011,0,1,4
10/23/2011,1,0,20
10/24/2011,0,0,22
10/25/2011,0,1,23
10/26/2011,0,0,29
10/27/2011,0,5,29
10/28/2011,0,0,28
10/29/2011,0,10,28
10/30/2011,5,0,24
10/31/2011,1,0,41
11/1/2011,5,2,28
11/2/2011,1,0,33
11/3/2011,0,0,34
11/4/2011,1,0,19
11/5/2011,0,0,18
11/6/2011,0,7,35
11/7/2011,1,0,24
11/8/2011,1,0,43
11/9/2011,1,0,33
11/10/2011,0,0,23
11/11/2011,0,0,44
11/12/2011,0,0,40
11/13/2011,1,0,21
11/14/2011,1,0,23
11/15/2011,1,0,48
11/16/2011,2,0,42
11/17/2011,7,0,39
11/18/2011,0,0,28
11/19/2011,1,0,15
11/20/2011,0,0,33
11/21/2011,0,0,50
11/22/2011,0,0,44
11/23/2011,1,0,20
11/24/2011,0,0,40
11/25/2011,0,0,59
11/26/2011,1,0,38
11/27/2011,1,0,52
11/28/2011,0,0,57
11/29/2011,1,0,29
11/30/2011,1,0,25
12/1/2011,0,0,20
12/2/2011,7,0,32
12/3/2011,1,1,12
12/4/2011,1,1,13
12/5/2011,0,0,32
12/6/2011,0,0,38
12/7/2011,1,0,33
12/8/2011,1,0,20
12/9/2011,1,0,26
12/10/2011,1,0,11
12/11/2011,0,0,18
12/12/2011,0,23,16
12/13/2011,1,0,29
12/14/2011,1,0,29
12/15/2011,1,5,52
12/16/2011,1,1,16
12/17/2011,6,1,20
12/18/2011,1,0,29
12/19/2011,1,2,55
12/20/2011,4,0,56
12/21/2011,1,0,23
12/22/2011,1,0,17
12/23/2011,1,1,17
12/24/2011,1,0,16
12/25/2011,1,0,12
12/26/2011,0,0,16
12/27/2011,1,0,22
12/28/2011,0,1,37
12/29/2011,1,0,17
12/30/2011,1,0,15
12/31/2011,1,0,27
1/1/2012,0,0,23
1/2/2012,1,0,11
1/3/2012,1,0,16
1/4/2012,1,0,23
1/5/2012,1,0,32
1/6/2012,1,0,34
1/7/2012,1,0,26
1/8/2012,0,0,26
1/9/2012,0,0,40
1/10/2012,1,1,44
1/11/2012,0,0,49
1/12/2012,0,0,54
1/13/2012,2,2,23
1/14/2012,1,0,26
1/15/2012,1,0,22
1/16/2012,2,1,31
1/17/2012,2,1,19
1/18/2012,4,0,49
1/19/2012,1,0,39
1/20/2012,1,1,19
1/21/2012,159,4,0
1/22/2012,2,1,13
1/23/2012,2,1,28
1/24/2012,2,0,40
1/25/2012,2,0,26
1/26/2012,1,0,57
1/27/2012,1,0,17
1/28/2012,1,0,26
1/29/2012,1,0,31
1/30/2012,1,0,34
1/31/2012,0,0,46
2/1/2012,0,0,57
2/2/2012,1,1,13
2/3/2012,1,1,26
2/4/2012,1,0,15
2/5/2012,1,0,12
2/6/2012,1,0,28
2/7/2012,1,0,27
2/8/2012,1,0,34
2/9/2012,1,0,31
2/10/2012,0,6,45
2/11/2012,1,1,16
2/12/2012,1,1,23
2/13/2012,1,0,37
2/14/2012,1,0,22
2/15/2012,1,4,29
2/16/2012,1,0,32
2/17/2012,1,1,21
2/18/2012,1,0,32
2/19/2012,1,0,23
2/20/2012,1,1,12
2/21/2012,1,0,19
2/22/2012,8,5,21
2/23/2012,1,1,33
2/24/2012,1,0,21
2/25/2012,0,0,51
2/26/2012,0,0,32
2/27/2012,1,0,29
2/28/2012,1,7,38
2/29/2012,0,0,44
3/1/2012,0,0,27
3/2/2012,1,1,20
3/3/2012,1,1,9
3/4/2012,0,0,20
3/5/2012,0,0,40
3/6/2012,1,0,38
3/7/2012,0,0,23
3/8/2012,0,3,24
3/9/2012,1,0,24
3/10/2012,0,0,31
3/11/2012,1,0,32
3/12/2012,1,0,16
3/13/2012,0,0,28
3/14/2012,1,1,25
3/15/2012,0,0,34
3/16/2012,1,0,16
3/17/2012,4,0,13
3/18/2012,1,1,10
3/19/2012,2,0,54
3/20/2012,0,1,31
3/21/2012,2,3,43
3/22/2012,27,5,33
3/23/2012,3,0,51
3/24/2012,1,0,21
3/25/2012,1,0,16
3/26/2012,0,0,38
3/27/2012,1,0,20
3/28/2012,1,2,61
3/29/2012,11,0,62
3/30/2012,10,1,40
3/31/2012,1,2,15
4/1/2012,1,7,28
4/2/2012,1,0,14
4/3/2012,1,0,28
4/4/2012,1,0,21
4/5/2012,1,0,24
4/6/2012,1,0,28
4/7/2012,1,0,14
4/8/2012,0,0,46
4/9/2012,1,1,31
4/10/2012,1,0,36
4/11/2012,1,0,22
4/12/2012,0,0,29
4/13/2012,0,0,26
4/14/2012,0,0,16
4/15/2012,1,0,34
4/16/2012,0,0,23
4/17/2012,1,0,30
4/18/2012,0,0,53
4/19/2012,1,0,38
4/20/2012,0,0,81
4/21/2012,0,0,40
4/22/2012,0,0,41
4/23/2012,1,0,39
4/24/2012,1,0,32
4/25/2012,1,0,23
4/26/2012,1,0,42
4/27/2012,0,0,59
4/28/2012,0,0,37
4/29/2012,0,0,42
4/30/2012,1,1,16
5/1/2012,1,0,42
5/2/2012,0,0,40
5/3/2012,3,3,30
5/4/2012,1,0,39
5/5/2012,1,0,31
5/6/2012,1,0,37
5/7/2012,1,0,36
5/8/2012,1,0,36
5/9/2012,14,3,114
5/10/2012,3,8,73
5/11/2012,1,0,28
5/12/2012,0,0,44
5/13/2012,1,0,30
5/14/2012,4,14,44
5/15/2012,0,0,46
5/16/2012,1,0,32
5/17/2012,0,6,75
5/18/2012,0,0,45
5/19/2012,0,0,46
5/20/2012,1,1,19
5/21/2012,1,0,64
5/22/2012,1,0,35
5/23/2012,0,0,56
5/24/2012,2,0,31
5/25/2012,1,2,24
5/26/2012,0,0,34
5/27/2012,1,0,37
5/28/2012,1,0,31
5/29/2012,0,1,45
5/30/2012,5,2,41
5/31/2012,1,0,42
6/1/2012,0,0,21
6/2/2012,0,0,40
6/3/2012,0,0,42
6/4/2012,1,0,32
6/5/2012,0,0,46
6/6/2012,1,2,59
6/7/2012,1,0,48
6/8/2012,1,1,19
6/9/2012,1,1,21
6/10/2012,0,0,40
6/11/2012,1,0,28
6/12/2012,0,0,40
6/13/2012,1,0,32
6/14/2012,1,1,72
6/15/2012,1,0,36
6/16/2012,0,0,24
6/17/2012,0,0,46
6/18/2012,0,0,40
6/19/2012,1,0,65
6/20/2012,1,2,23
6/21/2012,0,11,48
6/22/2012,1,0,34
6/23/2012,1,0,33
6/24/2012,1,1,27
6/25/2012,1,0,62
6/26/2012,2,7,69
6/27/2012,17,18,83
6/28/2012,5,11,77
6/29/2012,1,1,28
6/30/2012,1,1,32
7/1/2012,1,0,26
7/2/2012,1,1,35
7/3/2012,2,0,32
7/4/2012,1,0,39
7/5/2012,0,0,30
7/6/2012,1,0,64
7/7/2012,1,1,32
7/8/2012,2,0,25
7/9/2012,2,0,47
7/10/2012,2,0,32
7/11/2012,1,0,34
7/12/2012,1,0,70
7/13/2012,1,0,62
7/14/2012,1,0,47
7/15/2012,1,1,27
7/16/2012,1,0,51
7/17/2012,1,10,76
7/18/2012,5,6,55
7/19/2012,9,14,73
7/20/2012,1,1,27
7/21/2012,2,0,18
7/22/2012,2,0,26
7/23/2012,1,1,33
7/24/2012,1,0,43
7/25/2012,1,0,41
7/26/2012,1,0,39
7/27/2012,1,0,51
7/28/2012,1,0,27
7/29/2012,1,0,27
7/30/2012,1,0,32
7/31/2012,1,0,41
8/1/2012,1,0,50
8/2/2012,1,0,29
8/3/2012,0,0,40
8/4/2012,1,1,28
8/5/2012,2,0,36
8/6/2012,1,3,24
8/7/2012,1,1,28
8/8/2012,1,1,25
8/9/2012,1,0,36
8/10/2012,1,0,37
8/11/2012,1,0,31
8/12/2012,1,0,30
8/13/2012,1,0,65
8/14/2012,1,0,24
8/15/2012,1,0,39
8/16/2012,2,1,32
8/17/2012,0,6,41
8/18/2012,1,0,36
8/19/2012,1,0,38
8/20/2012,1,0,38
8/21/2012,0,0,94
8/22/2012,1,1,29
8/23/2012,1,1,36
8/24/2012,1,1,28
8/25/2012,1,0,30
8/26/2012,1,0,45
8/27/2012,17,68,48
8/28/2012,13,42,41
8/29/2012,0,6,81
8/30/2012,1,0,36
8/31/2012,1,3,45
9/1/2012,2,1,41
9/2/2012,1,1,31
9/3/2012,1,0,22
9/4/2012,1,0,23
9/5/2012,0,0,46
9/6/2012,0,10,52
9/7/2012,1,1,26
9/8/2012,1,0,42
9/9/2012,0,0,49
9/10/2012,0,0,53
9/11/2012,1,0,37
9/12/2012,1,1,35
9/13/2012,1,0,48
9/14/2012,1,0,49
9/15/2012,1,0,37
9/16/2012,1,0,53
9/17/2012,1,0,48
9/18/2012,1,0,62
9/19/2012,1,0,71
9/20/2012,0,10,98
9/21/2012,1,0,69
9/22/2012,1,1,29
9/23/2012,1,0,37
9/24/2012,0,0,60
9/25/2012,1,0,57
9/26/2012,1,0,42
9/27/2012,1,0,66
9/28/2012,1,1,28
9/29/2012,1,0,28
9/30/2012,127,4,50
10/1/2012,1,1,27
10/2/2012,0,0,42
10/3/2012,14,4,51
10/4/2012,0,0,32
10/5/2012,1,0,59
10/6/2012,2,0,43
10/7/2012,0,0,40
10/8/2012,0,0,68
10/9/2012,3,7,78
10/10/2012,1,0,77
10/11/2012,1,0,50
10/12/2012,1,0,45
10/13/2012,1,0,35
10/14/2012,1,0,33
10/15/2012,2,0,20
10/16/2012,1,2,18
10/17/2012,2,0,25
10/18/2012,2,2,27
10/19/2012,0,0,60
10/20/2012,1,0,24
10/21/2012,1,0,37
10/22/2012,2,0,29
10/23/2012,3,1,21
10/24/2012,1,2,19
10/25/2012,1,1,21
10/26/2012,1,0,62
10/27/2012,2,0,24
10/28/2012,1,1,41
10/29/2012,4,14,44
10/30/2012,1,0,48
10/31/2012,2,1,16
11/1/2012,3,1,82
11/2/2012,1,4,52
11/3/2012,1,0,28
11/4/2012,1,0,32
11/5/2012,1,1,19
11/6/2012,0,0,40
11/7/2012,0,0,429
11/8/2012,1,0,98
11/9/2012,1,0,53
11/10/2012,0,0,78
11/11/2012,1,0,87
11/12/2012,0,0,114
11/13/2012,2,20,51
11/14/2012,0,0,80
11/15/2012,1,0,42
11/16/2012,1,0,61
11/17/2012,1,0,36
11/18/2012,1,0,36
11/19/2012,0,0,68
11/20/2012,1,0,72
11/21/2012,1,1,67
11/22/2012,1,0,65
11/23/2012,1,0,45
11/24/2012,1,0,47
11/25/2012,1,0,39
11/26/2012,5,5,60
11/27/2012,1,0,57
11/28/2012,1,10,41
11/29/2012,0,0,54
11/30/2012,1,0,32
12/1/2012,1,0,32
12/2/2012,2,1,24
12/3/2012,5,3,70
12/4/2012,1,0,59
12/5/2012,1,0,66
12/6/2012,0,0,89
12/7/2012,0,0,111
12/8/2012,0,24,26
12/9/2012,1,0,49
12/10/2012,0,15,72
12/11/2012,0,12,51
12/12/2012,0,1,74
12/13/2012,1,0,53
12/14/2012,1,5,33
12/15/2012,2,4,20
12/16/2012,1,0,59
12/17/2012,1,0,36
12/18/2012,1,1,28
12/19/2012,0,0,60
12/20/2012,2,5,30
12/21/2012,1,0,44
12/22/2012,1,0,31
12/23/2012,1,1,34
12/24/2012,1,0,33
12/25/2012,1,0,15
12/26/2012,1,1,37
12/27/2012,0,0,41
12/28/2012,1,0,35
12/29/2012,0,0,26
12/30/2012,1,1,28
12/31/2012,1,1,19
1/1/2013,1,0,38
1/2/2013,1,0,51
1/3/2013,1,0,67
1/4/2013,1,0,75
1/5/2013,1,0,175
1/6/2013,0,0,77
1/7/2013,1,0,95
1/8/2013,0,0,446
1/9/2013,1,0,134
1/10/2013,1,0,84
1/11/2013,1,1,63
1/12/2013,0,1,62
1/13/2013,1,0,63
1/14/2013,1,5,89
1/15/2013,1,0,57
1/16/2013,1,1,49
1/17/2013,1,0,31
1/18/2013,0,0,46
1/19/2013,1,0,30
1/20/2013,1,0,53
1/21/2013,0,0,35
1/22/2013,1,0,37
1/23/2013,0,0,46
1/24/2013,1,0,39
1/25/2013,1,1,35
1/26/2013,1,0,31
1/27/2013,1,0,44
1/28/2013,1,5,32
1/29/2013,1,0,52
1/30/2013,1,0,43
1/31/2013,0,1,36
2/1/2013,1,0,39
2/2/2013,1,0,28
2/3/2013,1,0,29
2/4/2013,11,6,32
2/5/2013,0,1,91
2/6/2013,1,0,49
2/7/2013,1,0,38
2/8/2013,1,1,24
2/9/2013,1,0,37
2/10/2013,0,0,93
2/11/2013,1,0,41
2/12/2013,1,1,65
2/13/2013,1,0,52
2/14/2013,1,0,22
2/15/2013,1,0,29
2/16/2013,1,1,22
2/17/2013,3,0,41
2/18/2013,1,0,34
2/19/2013,1,0,63
2/20/2013,1,4,28
2/21/2013,0,6,61
2/22/2013,0,5,49
2/23/2013,1,0,34
2/24/2013,1,9,36
2/25/2013,1,0,36
2/26/2013,1,0,53
2/27/2013,4,7,69
2/28/2013,1,0,49
3/1/2013,1,0,24
3/2/2013,0,0,39
3/3/2013,1,0,34
3/4/2013,1,0,65
3/5/2013,1,0,51
3/6/2013,1,0,43
3/7/2013,0,0,54
3/8/2013,1,0,30
3/9/2013,1,0,39
3/10/2013,0,0,40
3/11/2013,1,2,43
3/12/2013,1,0,80
3/13/2013,1,0,94
3/14/2013,1,0,27
3/15/2013,1,0,47
3/16/2013,0,0,55
3/17/2013,2,0,37
3/18/2013,2,0,44
3/19/2013,1,0,50
3/20/2013,2,2,73
3/21/2013,1,6,61
3/22/2013,1,0,64
3/23/2013,0,0,46
3/24/2013,1,0,49
3/25/2013,0,3,43
3/26/2013,1,0,58
3/27/2013,1,0,45
3/28/2013,1,1,49
3/29/2013,2,1,40
3/30/2013,1,0,52
3/31/2013,1,0,41
4/1/2013,0,3,45
4/2/2013,3,8,41
4/3/2013,2,0,48
4/4/2013,5,2,35
4/5/2013,1,0,64
4/6/2013,1,0,39
4/7/2013,0,0,46
4/8/2013,0,3,154
4/9/2013,1,0,53
4/10/2013,1,8,56
4/11/2013,0,0,100
4/12/2013,0,0,45
4/13/2013,1,0,39
4/14/2013,1,0,36
4/15/2013,0,24,106
4/16/2013,0,0,60
4/17/2013,1,0,80
4/18/2013,1,0,61
4/19/2013,1,0,57
4/20/2013,1,3,108
4/21/2013,2,0,109
4/22/2013,1,5,80
4/23/2013,1,0,85
4/24/2013,1,1,86
4/25/2013,0,13,83
4/26/2013,1,1,88
4/27/2013,0,0,64
4/28/2013,1,0,47
4/29/2013,1,26,58
4/30/2013,1,14,91
5/1/2013,1,0,62
5/2/2013,2,5,50
5/3/2013,1,8,45
5/4/2013,1,0,76
5/5/2013,1,1,30
5/6/2013,0,21,76
5/7/2013,12,15,41
5/8/2013,0,28,137
5/9/2013,0,42,148
5/10/2013,17,44,65
5/11/2013,0,0,63
5/12/2013,0,10,71
5/13/2013,1,0,67
5/14/2013,1,19,79
5/15/2013,0,18,81
5/16/2013,0,12,93
5/17/2013,3,5,58
5/18/2013,1,0,45
5/19/2013,1,0,80
5/20/2013,0,3,77
5/21/2013,0,2,106
5/22/2013,0,84,312
5/23/2013,0,46,61
5/24/2013,1,0,94
5/25/2013,0,0,78
5/26/2013,1,0,76
5/27/2013,70,10,42
5/28/2013,10,0,84
5/29/2013,0,0,60
5/30/2013,2,0,52
5/31/2013,8,8,65
6/1/2013,4,14,59
6/2/2013,0,3,53
6/3/2013,14,17,75
6/4/2013,6,23,75
6/5/2013,0,10,80
6/6/2013,1,13,63
6/7/2013,0,12,44
6/8/2013,1,0,44
6/9/2013,1,0,42
6/10/2013,1,0,66
6/11/2013,0,25,68
6/12/2013,1,3,84
6/13/2013,0,21,64
6/14/2013,0,0,78
6/15/2013,1,0,63
6/16/2013,1,0,70
6/17/2013,0,0,81
6/18/2013,0,1,89
6/19/2013,1,0,69
6/20/2013,1,1,76
6/21/2013,0,23,70
6/22/2013,1,0,48
6/23/2013,1,0,36
6/24/2013,1,1,68
6/25/2013,1,0,48
6/26/2013,1,0,43
6/27/2013,0,2,72
6/28/2013,0,7,52
6/29/2013,2,0,38
6/30/2013,1,0,42
7/1/2013,1,0,51
7/2/2013,19,40,13
7/3/2013,1,4,60
7/4/2013,0,0,47
7/5/2013,0,0,40
7/6/2013,1,0,14
7/7/2013,1,0,43
7/8/2013,1,3,54
7/9/2013,9,2,49
7/10/2013,5,42,81
7/11/2013,0,16,75
7/12/2013,1,0,56
7/13/2013,2,1,27
7/14/2013,1,0,67
7/15/2013,0,5,82
7/16/2013,4,16,52
7/17/2013,1,10,61
7/18/2013,0,12,59
7/19/2013,3,9,60
7/20/2013,14,5,38
7/21/2013,1,1,19
7/22/2013,1,0,61
7/23/2013,6,14,33
7/24/2013,0,4,85
7/25/2013,1,0,89
7/26/2013,1,2,63
7/27/2013,1,0,69
7/28/2013,2,0,50
7/29/2013,1,0,63
7/30/2013,3,6,61
7/31/2013,24,3,56
8/1/2013,18,6,100
8/2/2013,3,1,69
8/3/2013,0,1,67
8/4/2013,1,11,44
8/5/2013,0,2,62
8/6/2013,1,0,38
8/7/2013,0,38,60
8/8/2013,7,15,73
8/9/2013,2,6,78
8/10/2013,3,4,25
8/11/2013,2,1,25
8/12/2013,0,1,95
8/13/2013,1,0,73
8/14/2013,0,17,43
8/15/2013,4,3,58
8/16/2013,3,0,56
8/17/2013,0,7,47
8/18/2013,0,0,60
8/19/2013,0,24,71
8/20/2013,1,0,65
8/21/2013,1,11,56
8/22/2013,1,0,66
8/23/2013,1,5,56
8/24/2013,1,3,69
8/25/2013,1,0,47
8/26/2013,1,0,50
8/27/2013,1,1,51
8/28/2013,1,13,59
8/29/2013,11,5,84
8/30/2013,5,14,42
8/31/2013,6,7,40
9/1/2013,3,0,35
9/2/2013,15,2,45
9/3/2013,1,0,59
9/4/2013,6,7,49
9/5/2013,0,17,80
9/6/2013,0,23,58
9/7/2013,1,0,39
9/8/2013,1,0,31
9/9/2013,0,0,60
9/10/2013,1,0,38
9/11/2013,0,0,54
9/12/2013,2,0,37
9/13/2013,0,0,55
9/14/2013,1,0,42
9/15/2013,2,0,66
9/16/2013,6,12,68
9/17/2013,0,4,55
9/18/2013,5,1,36
9/19/2013,1,0,28
9/20/2013,1,0,53
9/21/2013,1,0,35
9/22/2013,1,0,22
9/23/2013,0,0,53
9/24/2013,1,0,55
9/25/2013,1,4,51
9/26/2013,0,2,52
9/27/2013,3,3,55
9/28/2013,0,14,47
9/29/2013,1,0,35
9/30/2013,16,0,82
10/1/2013,1,2,34
10/2/2013,1,0,16
10/3/2013,1,0,34
10/4/2013,1,0,15
10/5/2013,0,1,26
10/6/2013,18,1,30
10/7/2013,0,0,40
10/8/2013,1,0,33
10/9/2013,0,9,54
10/10/2013,5,11,26
10/11/2013,17,1,22
10/12/2013,1,1,18
10/13/2013,1,0,35
10/14/2013,7,10,28
10/15/2013,0,2,31
10/16/2013,3,3,19
10/17/2013,0,4,36
10/18/2013,0,0,42
10/19/2013,1,0,19
10/20/2013,1,0,19
10/21/2013,1,12,32
10/22/2013,5,6,36
10/23/2013,14,8,40
10/24/2013,4,3,35
10/25/2013,0,11,33
10/26/2013,3,0,43
10/27/2013,1,0,15
10/28/2013,0,0,24
10/29/2013,2,0,40
10/30/2013,1,0,49
10/31/2013,6,2,59
11/1/2013,3,8,20
11/2/2013,0,3,27
11/3/2013,10,11,20
11/4/2013,0,2,32
11/5/2013,1,0,29
11/6/2013,0,2,50
11/7/2013,7,12,27
11/8/2013,0,9,37
11/9/2013,1,4,30
11/10/2013,1,0,47
11/11/2013,1,2,86
11/12/2013,0,1,48
11/13/2013,0,0,29
11/14/2013,0,8,32
11/15/2013,0,1,52
11/16/2013,0,0,27
11/17/2013,1,0,19
11/18/2013,0,3,31
11/19/2013,5,3,27
11/20/2013,0,0,39
11/21/2013,10,12,26
11/22/2013,4,2,39
11/23/2013,0,0,6
11/24/2013,0,0,36
11/25/2013,4,7,32
11/26/2013,21,29,35
11/27/2013,20,33,65
11/28/2013,30,24,42
11/29/2013,5,22,42
11/30/2013,2,7,42
12/1/2013,2,0,19
12/2/2013,0,2,49
12/3/2013,0,13,15
12/4/2013,0,20,20
12/5/2013,1,5,28
12/6/2013,0,0,46
12/7/2013,0,7,35
12/8/2013,6,1,28
12/9/2013,4,8,16
12/10/2013,0,1,56
12/11/2013,41,1,51
12/12/2013,9,2,40
12/13/2013,0,0,32
12/14/2013,3,3,42
12/15/2013,0,0,41
12/16/2013,0,0,32
12/17/2013,2,0,31
12/18/2013,1,1,40
12/19/2013,1,0,31
12/20/2013,4,10,19
12/21/2013,1,0,14
12/22/2013,0,1,32
12/23/2013,0,0,25
12/24/2013,0,0,23
12/25/2013,0,0,32
12/26/2013,1,2,30
12/27/2013,1,0,8
12/28/2013,0,0,25
12/29/2013,1,0,33
12/30/2013,3,3,40
12/31/2013,1,0,15
1/1/2014,1,0,45
1/2/2014,6,0,54
1/3/2014,8,8,36
1/4/2014,2,3,47
1/5/2014,1,0,48
1/6/2014,10,1,59
1/7/2014,7,0,53
1/8/2014,0,35,35
1/9/2014,1,2,39
1/10/2014,1,8,43
1/11/2014,5,12,26
1/12/2014,4,6,23
1/13/2014,0,0,46
1/14/2014,1,4,32
1/15/2014,1,0,50
1/16/2014,0,1,55
1/17/2014,1,18,30
1/18/2014,0,0,29
1/19/2014,0,4,30
1/20/2014,1,0,57
1/21/2014,0,0,75
1/22/2014,0,14,51
1/23/2014,0,6,40
1/24/2014,0,0,44
1/25/2014,0,0,32
1/26/2014,11,26,28
1/27/2014,0,12,72
1/28/2014,14,17,24
1/29/2014,1,0,29
1/30/2014,5,3,47
1/31/2014,6,8,32
2/1/2014,3,1,34
2/2/2014,2,4,27
2/3/2014,0,0,49
2/4/2014,2,11,18
2/5/2014,3,6,43
2/6/2014,2,25,15
2/7/2014,0,5,32
2/8/2014,0,2,30
2/9/2014,3,13,15
2/10/2014,0,1,21
2/11/2014,2,14,33
2/12/2014,2,0,35
2/13/2014,3,7,29
2/14/2014,0,0,39
2/15/2014,0,1,23
2/16/2014,1,0,33
2/17/2014,0,0,22
2/18/2014,0,0,43
2/19/2014,5,0,33
2/20/2014,3,1,28
2/21/2014,9,3,28
2/22/2014,3,1,25
2/23/2014,0,0,18
2/24/2014,2,0,23
2/25/2014,0,9,23
2/26/2014,1,0,41
2/27/2014,2,4,27
2/28/2014,1,3,32
3/1/2014,1,4,28
3/2/2014,0,1,31
3/3/2014,1,5,19
3/4/2014,6,1,41
3/5/2014,3,12,31
3/6/2014,13,45,42
3/7/2014,2,8,26
3/8/2014,1,0,19
3/9/2014,1,1,14
3/10/2014,6,0,32
3/11/2014,19,5,37
3/12/2014,2,8,44
3/13/2014,0,1,35
3/14/2014,1,0,34
3/15/2014,1,0,28
3/16/2014,1,7,32
3/17/2014,6,9,33
3/18/2014,7,3,44
3/19/2014,0,29,17
3/20/2014,2,1,53
3/21/2014,1,0,25
3/22/2014,0,3,32
3/23/2014,0,0,27
3/24/2014,16,5,19
3/25/2014,1,0,49
3/26/2014,1,0,34
3/27/2014,0,1,38
3/28/2014,3,6,18
3/29/2014,1,0,16
3/30/2014,1,1,18
3/31/2014,8,1,22
4/1/2014,0,15,33
4/2/2014,0,29,20
4/3/2014,3,4,44
4/4/2014,12,22,14
4/5/2014,4,12,32
4/6/2014,8,3,24
4/7/2014,4,25,17
4/8/2014,5,4,28
4/9/2014,0,19,14
4/10/2014,2,6,30
4/11/2014,0,0,29
